county,state,fips,cases,deaths,date,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,CBSA_NAME,STATE,FIPS Code,COUNTY
Onondaga,New York,36067.0,60,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Onondaga,New York,36067.0,60,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Onondaga,New York,36067.0,60,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Onondaga,New York,36067.0,60,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Ontario,New York,36069.0,7,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Ontario,New York,36069.0,7,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Ontario,New York,36069.0,7,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Ontario,New York,36069.0,7,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Ontario,New York,36069.0,7,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Ontario,New York,36069.0,7,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ontario,New York,36069.0,7,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ontario,New York,36069.0,7,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Orange,New York,36071.0,498,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Orange,New York,36071.0,498,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Orange,New York,36071.0,498,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Orange,New York,36071.0,498,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Orange,New York,36071.0,498,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Orange,New York,36071.0,498,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Orange,New York,36071.0,498,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Orange,New York,36071.0,498,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Orleans,New York,36073.0,2,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Orleans,New York,36073.0,2,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Orleans,New York,36073.0,2,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Orleans,New York,36073.0,2,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Orleans,New York,36073.0,2,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Orleans,New York,36073.0,2,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Orleans,New York,36073.0,2,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Orleans,New York,36073.0,2,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Oswego,New York,36075.0,2,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Oswego,New York,36075.0,2,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Oswego,New York,36075.0,2,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Oswego,New York,36075.0,2,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Oswego,New York,36075.0,2,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Oswego,New York,36075.0,2,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Oswego,New York,36075.0,2,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Oswego,New York,36075.0,2,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Otsego,New York,36077.0,1,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Otsego,New York,36077.0,1,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Otsego,New York,36077.0,1,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Otsego,New York,36077.0,1,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Otsego,New York,36077.0,1,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Otsego,New York,36077.0,1,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Otsego,New York,36077.0,1,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Otsego,New York,36077.0,1,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Putnam,New York,36079.0,67,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Putnam,New York,36079.0,67,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Putnam,New York,36079.0,67,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Putnam,New York,36079.0,67,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Putnam,New York,36079.0,67,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Putnam,New York,36079.0,67,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Putnam,New York,36079.0,67,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Putnam,New York,36079.0,67,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Rensselaer,New York,36083.0,30,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Rensselaer,New York,36083.0,30,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Rensselaer,New York,36083.0,30,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Rensselaer,New York,36083.0,30,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Rensselaer,New York,36083.0,30,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Rensselaer,New York,36083.0,30,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rensselaer,New York,36083.0,30,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rensselaer,New York,36083.0,30,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Rockland,New York,36087.0,671,5,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Rockland,New York,36087.0,671,5,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Rockland,New York,36087.0,671,5,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Rockland,New York,36087.0,671,5,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Rockland,New York,36087.0,671,5,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Rockland,New York,36087.0,671,5,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,671,5,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Rockland,New York,36087.0,671,5,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Saratoga,New York,36091.0,60,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Saratoga,New York,36091.0,60,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Saratoga,New York,36091.0,60,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Saratoga,New York,36091.0,60,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Saratoga,New York,36091.0,60,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Saratoga,New York,36091.0,60,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,60,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Saratoga,New York,36091.0,60,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Schenectady,New York,36093.0,46,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Schenectady,New York,36093.0,46,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Schenectady,New York,36093.0,46,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Schenectady,New York,36093.0,46,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Schenectady,New York,36093.0,46,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Schenectady,New York,36093.0,46,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Schenectady,New York,36093.0,46,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Schenectady,New York,36093.0,46,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Schoharie,New York,36095.0,1,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Schoharie,New York,36095.0,1,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Schoharie,New York,36095.0,1,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Schoharie,New York,36095.0,1,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Schoharie,New York,36095.0,1,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Schoharie,New York,36095.0,1,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Schoharie,New York,36095.0,1,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Schoharie,New York,36095.0,1,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
St. Lawrence,New York,36089.0,1,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
St. Lawrence,New York,36089.0,1,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
St. Lawrence,New York,36089.0,1,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
St. Lawrence,New York,36089.0,1,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
St. Lawrence,New York,36089.0,1,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
St. Lawrence,New York,36089.0,1,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
St. Lawrence,New York,36089.0,1,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
St. Lawrence,New York,36089.0,1,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Steuben,New York,36101.0,5,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Steuben,New York,36101.0,5,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Steuben,New York,36101.0,5,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Steuben,New York,36101.0,5,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Steuben,New York,36101.0,5,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Steuben,New York,36101.0,5,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Steuben,New York,36101.0,5,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Steuben,New York,36101.0,5,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Suffolk,New York,36103.0,1880,13,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Suffolk,New York,36103.0,1880,13,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Suffolk,New York,36103.0,1880,13,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Suffolk,New York,36103.0,1880,13,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Suffolk,New York,36103.0,1880,13,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Suffolk,New York,36103.0,1880,13,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,1880,13,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Suffolk,New York,36103.0,1880,13,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Sullivan,New York,36105.0,30,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Sullivan,New York,36105.0,30,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Sullivan,New York,36105.0,30,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Sullivan,New York,36105.0,30,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Sullivan,New York,36105.0,30,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Sullivan,New York,36105.0,30,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Sullivan,New York,36105.0,30,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Sullivan,New York,36105.0,30,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Tioga,New York,36107.0,1,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Tioga,New York,36107.0,1,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Tioga,New York,36107.0,1,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Tioga,New York,36107.0,1,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Tioga,New York,36107.0,1,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Tioga,New York,36107.0,1,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Tioga,New York,36107.0,1,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Tioga,New York,36107.0,1,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Tompkins,New York,36109.0,16,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Tompkins,New York,36109.0,16,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Tompkins,New York,36109.0,16,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Tompkins,New York,36109.0,16,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Tompkins,New York,36109.0,16,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Tompkins,New York,36109.0,16,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Tompkins,New York,36109.0,16,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Tompkins,New York,36109.0,16,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Ulster,New York,36111.0,47,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Ulster,New York,36111.0,47,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Ulster,New York,36111.0,47,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Ulster,New York,36111.0,47,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Ulster,New York,36111.0,47,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Ulster,New York,36111.0,47,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,47,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Ulster,New York,36111.0,47,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Warren,New York,36113.0,2,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Warren,New York,36113.0,2,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Warren,New York,36113.0,2,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Warren,New York,36113.0,2,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Warren,New York,36113.0,2,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Warren,New York,36113.0,2,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Warren,New York,36113.0,2,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Warren,New York,36113.0,2,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Washington,New York,36115.0,3,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Washington,New York,36115.0,3,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Washington,New York,36115.0,3,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Washington,New York,36115.0,3,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Washington,New York,36115.0,3,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Washington,New York,36115.0,3,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Washington,New York,36115.0,3,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Washington,New York,36115.0,3,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Wayne,New York,36117.0,6,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Wayne,New York,36117.0,6,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Wayne,New York,36117.0,6,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Wayne,New York,36117.0,6,0,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Wayne,New York,36117.0,6,0,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Wayne,New York,36117.0,6,0,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Wayne,New York,36117.0,6,0,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Wayne,New York,36117.0,6,0,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Westchester,New York,36119.0,3891,6,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Westchester,New York,36119.0,3891,6,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Westchester,New York,36119.0,3891,6,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
Westchester,New York,36119.0,3891,6,03/24/2020,3.7,ug/m3 LC,15,Rochester Near-Road,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,3891,6,03/24/2020,4.1,ug/m3 LC,17,ROCHESTER 2,"Rochester, NY",New York,55,Monroe
Westchester,New York,36119.0,3891,6,03/24/2020,1.8,ug/m3 LC,8,QUEENS COLLEGE 2,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,3891,6,03/24/2020,4.1,ug/m3 LC,17,Queens College Near Road,"New York-Newark-Jersey City, NY-NJ-PA",New York,81,Queens
Westchester,New York,36119.0,3891,6,03/24/2020,3.8,ug/m3 LC,16,PINNACLE STATE PARK,"Corning, NY",New York,101,Steuben
Wyoming,New York,36121.0,4,0,03/24/2020,7.2,ug/m3 LC,30,ALBANY COUNTY HEALTH DEPT,"Albany-Schenectady-Troy, NY",New York,1,Albany
Wyoming,New York,36121.0,4,0,03/24/2020,4.7,ug/m3 LC,20,Buffalo Near-Road,"Buffalo-Cheektowaga-Niagara Falls, NY",New York,29,Erie
Wyoming,New York,36121.0,4,0,03/24/2020,3.0,ug/m3 LC,13,WHITEFACE BASE,,New York,31,Essex
